"state","married_couple","homeowner","car_value","count","a0","a1","a2","b0","b1","c1","c2","c3","c4","d1","d2","d3","e0","e1","f0","f1","f2","f3","g1","g2","g3","g4"
"OK",1,1,"c",3,0.333333333333333,0.333333333333333,0.333333333333333,1,0,1,0,0,0,0.333333333333333,0.666666666666667,0,1,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,1,0,0
"OK",1,1,"d",39,0.487179487179487,0.333333333333333,0.179487179487179,0.615384615384615,0.384615384615385,0.487179487179487,0.307692307692308,0.153846153846154,0.0512820512820513,0.205128205128205,0.435897435897436,0.358974358974359,0.794871794871795,0.205128205128205,0.435897435897436,0.230769230769231,0.230769230769231,0.102564102564103,0.0512820512820513,0.743589743589744,0.153846153846154,0.0512820512820513
"OK",1,1,"e",74,0.324324324324324,0.418918918918919,0.256756756756757,0.72972972972973,0.27027027027027,0.472972972972973,0.283783783783784,0.202702702702703,0.0405405405405405,0.22972972972973,0.378378378378378,0.391891891891892,0.743243243243243,0.256756756756757,0.310810810810811,0.175675675675676,0.405405405405405,0.108108108108108,0.0945945945945946,0.689189189189189,0.175675675675676,0.0405405405405405
"OK",1,1,"f",75,0.133333333333333,0.573333333333333,0.293333333333333,0.64,0.36,0.453333333333333,0.28,0.213333333333333,0.0533333333333333,0.146666666666667,0.4,0.453333333333333,0.6,0.4,0.133333333333333,0.106666666666667,0.546666666666667,0.213333333333333,0.0933333333333333,0.613333333333333,0.213333333333333,0.08
"OK",1,1,"g",57,0.0701754385964912,0.543859649122807,0.385964912280702,0.578947368421053,0.421052631578947,0.43859649122807,0.228070175438596,0.245614035087719,0.087719298245614,0.280701754385965,0.228070175438596,0.491228070175439,0.649122807017544,0.350877192982456,0.0701754385964912,0.140350877192982,0.508771929824561,0.280701754385965,0.0701754385964912,0.631578947368421,0.245614035087719,0.0526315789473684
"OK",1,1,"h",20,0.05,0.6,0.35,0.6,0.4,0.35,0.2,0.3,0.15,0.15,0.3,0.55,0.55,0.45,0.05,0.15,0.65,0.15,0.1,0.7,0.15,0.05
"OK",1,1,"i",1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
"OR",0,0,"a",8,0.75,0.25,0,0.875,0.125,0.5,0.5,0,0,0,1,0,0.875,0.125,0.75,0.125,0.125,0,0,1,0,0
"OR",0,0,"b",12,0.833333333333333,0.166666666666667,0,0.5,0.5,0.5,0.25,0.166666666666667,0.0833333333333333,0.25,0.25,0.5,1,0,0.5,0.333333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.666666666666667,0.166666666666667,0
"OR",0,0,"c",61,0.754098360655738,0.229508196721311,0.0163934426229508,0.573770491803279,0.426229508196721,0.540983606557377,0.180327868852459,0.262295081967213,0.0163934426229508,0.295081967213115,0.295081967213115,0.409836065573771,0.885245901639344,0.114754098360656,0.688524590163934,0.229508196721311,0.0655737704918033,0.0163934426229508,0.180327868852459,0.639344262295082,0.163934426229508,0.0163934426229508
"OR",0,0,"d",254,0.37007874015748,0.535433070866142,0.094488188976378,0.539370078740158,0.460629921259843,0.37007874015748,0.31496062992126,0.283464566929134,0.031496062992126,0.169291338582677,0.330708661417323,0.5,0.759842519685039,0.240157480314961,0.28740157480315,0.437007874015748,0.244094488188976,0.031496062992126,0.263779527559055,0.55511811023622,0.169291338582677,0.0118110236220472
"OR",0,0,"e",394,0.279187817258883,0.634517766497462,0.0862944162436548,0.522842639593909,0.477157360406091,0.362944162436548,0.33248730964467,0.269035532994924,0.0355329949238579,0.190355329949239,0.3248730964467,0.484771573604061,0.751269035532995,0.248730964467005,0.233502538071066,0.464467005076142,0.263959390862944,0.0380710659898477,0.236040609137056,0.538071065989848,0.195431472081218,0.0304568527918782
"OR",0,0,"f",233,0.227467811158798,0.690987124463519,0.0815450643776824,0.523605150214592,0.476394849785408,0.360515021459227,0.296137339055794,0.283261802575107,0.0600858369098712,0.180257510729614,0.339055793991416,0.48068669527897,0.690987124463519,0.309012875536481,0.171673819742489,0.510729613733906,0.274678111587983,0.0429184549356223,0.266094420600858,0.463519313304721,0.248927038626609,0.0214592274678112
"OR",0,0,"g",115,0.139130434782609,0.791304347826087,0.0695652173913043,0.547826086956522,0.452173913043478,0.330434782608696,0.208695652173913,0.339130434782609,0.121739130434783,0.182608695652174,0.252173913043478,0.565217391304348,0.669565217391304,0.330434782608696,0.104347826086957,0.608695652173913,0.252173913043478,0.0347826086956522,0.217391304347826,0.556521739130435,0.191304347826087,0.0347826086956522
"OR",0,0,"h",30,0.2,0.666666666666667,0.133333333333333,0.366666666666667,0.633333333333333,0.3,0.266666666666667,0.3,0.133333333333333,0.2,0.1,0.7,0.533333333333333,0.466666666666667,0.133333333333333,0.566666666666667,0.266666666666667,0.0333333333333333,0.3,0.533333333333333,0.133333333333333,0.0333333333333333
"OR",0,0,"i",3,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0
"OR",0,1,"a",3,0.333333333333333,0.666666666666667,0,0.666666666666667,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,1,0,0,0,0.666666666666667,0.333333333333333,0
"OR",0,1,"b",7,0.714285714285714,0.285714285714286,0,0.714285714285714,0.285714285714286,0.428571428571429,0.571428571428571,0,0,0.285714285714286,0.714285714285714,0,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0,0.142857142857143,0.857142857142857,0,0
"OR",0,1,"c",22,0.681818181818182,0.227272727272727,0.0909090909090909,0.545454545454545,0.454545454545455,0.318181818181818,0.409090909090909,0.272727272727273,0,0.0909090909090909,0.590909090909091,0.318181818181818,0.954545454545455,0.0454545454545455,0.5,0.272727272727273,0.0909090909090909,0.136363636363636,0.136363636363636,0.772727272727273,0.0909090909090909,0
"OR",0,1,"d",131,0.274809160305344,0.687022900763359,0.0381679389312977,0.534351145038168,0.465648854961832,0.16030534351145,0.244274809160305,0.458015267175573,0.137404580152672,0.122137404580153,0.221374045801527,0.656488549618321,0.717557251908397,0.282442748091603,0.221374045801527,0.587786259541985,0.183206106870229,0.00763358778625954,0.229007633587786,0.450381679389313,0.259541984732824,0.0610687022900763
"OR",0,1,"e",201,0.218905472636816,0.651741293532338,0.129353233830846,0.537313432835821,0.462686567164179,0.109452736318408,0.253731343283582,0.477611940298507,0.159203980099502,0.0497512437810945,0.203980099502488,0.746268656716418,0.691542288557214,0.308457711442786,0.149253731343284,0.621890547263682,0.189054726368159,0.0398009950248756,0.164179104477612,0.45771144278607,0.313432835820896,0.0646766169154229
"OR",0,1,"f",172,0.122093023255814,0.779069767441861,0.0988372093023256,0.511627906976744,0.488372093023256,0.0755813953488372,0.168604651162791,0.593023255813954,0.162790697674419,0.0348837209302326,0.162790697674419,0.802325581395349,0.593023255813954,0.406976744186047,0.0755813953488372,0.633720930232558,0.273255813953488,0.0174418604651163,0.174418604651163,0.453488372093023,0.319767441860465,0.0523255813953488
"OR",0,1,"g",113,0.0973451327433628,0.787610619469027,0.115044247787611,0.47787610619469,0.52212389380531,0.0884955752212389,0.230088495575221,0.47787610619469,0.20353982300885,0.0353982300884956,0.194690265486726,0.769911504424779,0.672566371681416,0.327433628318584,0.0707964601769911,0.63716814159292,0.247787610619469,0.0442477876106195,0.132743362831858,0.433628318584071,0.336283185840708,0.0973451327433628
"OR",0,1,"h",27,0.111111111111111,0.777777777777778,0.111111111111111,0.555555555555556,0.444444444444444,0.185185185185185,0.111111111111111,0.481481481481481,0.222222222222222,0.0740740740740741,0.185185185185185,0.740740740740741,0.555555555555556,0.444444444444444,0.0740740740740741,0.555555555555556,0.259259259259259,0.111111111111111,0.222222222222222,0.481481481481481,0.222222222222222,0.0740740740740741
"OR",0,1,"i",2,0,0.5,0.5,1,0,0,0,0.5,0.5,0,0,1,1,0,0,1,0,0,0.5,0,0.5,0
"OR",1,0,"c",6,0.5,0.5,0,0.333333333333333,0.666666666666667,0.5,0.5,0,0,0,0.5,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.166666666666667,0,0,0.666666666666667,0.333333333333333,0
"OR",1,0,"d",34,0.264705882352941,0.647058823529412,0.0882352941176471,0.647058823529412,0.352941176470588,0.294117647058824,0.235294117647059,0.470588235294118,0,0.147058823529412,0.264705882352941,0.588235294117647,0.882352941176471,0.117647058823529,0.264705882352941,0.470588235294118,0.235294117647059,0.0294117647058824,0.117647058823529,0.617647058823529,0.117647058823529,0.147058823529412
"OR",1,0,"e",57,0.210526315789474,0.666666666666667,0.12280701754386,0.456140350877193,0.543859649122807,0.403508771929825,0.263157894736842,0.298245614035088,0.0350877192982456,0.105263157894737,0.333333333333333,0.56140350877193,0.543859649122807,0.456140350877193,0.192982456140351,0.491228070175439,0.263157894736842,0.0526315789473684,0.298245614035088,0.421052631578947,0.228070175438596,0.0526315789473684
"OR",1,0,"f",52,0.173076923076923,0.75,0.0769230769230769,0.403846153846154,0.596153846153846,0.192307692307692,0.384615384615385,0.346153846153846,0.0769230769230769,0.0961538461538462,0.269230769230769,0.634615384615385,0.538461538461538,0.461538461538462,0.153846153846154,0.5,0.326923076923077,0.0192307692307692,0.211538461538462,0.461538461538462,0.25,0.0769230769230769
"OR",1,0,"g",19,0.157894736842105,0.684210526315789,0.157894736842105,0.526315789473684,0.473684210526316,0.263157894736842,0.210526315789474,0.368421052631579,0.157894736842105,0.157894736842105,0.105263157894737,0.736842105263158,0.368421052631579,0.631578947368421,0.157894736842105,0.421052631578947,0.263157894736842,0.157894736842105,0.263157894736842,0.526315789473684,0.157894736842105,0.0526315789473684
"OR",1,0,"h",9,0.222222222222222,0.777777777777778,0,0.333333333333333,0.666666666666667,0.222222222222222,0.111111111111111,0.666666666666667,0,0.222222222222222,0.111111111111111,0.666666666666667,0.444444444444444,0.555555555555556,0.222222222222222,0.333333333333333,0.444444444444444,0,0.111111111111111,0.444444444444444,0.333333333333333,0.111111111111111
"OR",1,1,"a",2,0,1,0,0.5,0.5,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
"OR",1,1,"c",2,0,1,0,1,0,0.5,0.5,0,0,0,0,1,1,0,0,0.5,0.5,0,0,1,0,0
"OR",1,1,"d",39,0.256410256410256,0.692307692307692,0.0512820512820513,0.564102564102564,0.435897435897436,0.153846153846154,0.153846153846154,0.512820512820513,0.179487179487179,0.102564102564103,0.153846153846154,0.743589743589744,0.641025641025641,0.358974358974359,0.205128205128205,0.487179487179487,0.282051282051282,0.0256410256410256,0.179487179487179,0.538461538461538,0.282051282051282,0
"OR",1,1,"e",72,0.222222222222222,0.736111111111111,0.0416666666666667,0.541666666666667,0.458333333333333,0.111111111111111,0.222222222222222,0.416666666666667,0.25,0.0555555555555556,0.180555555555556,0.763888888888889,0.625,0.375,0.138888888888889,0.583333333333333,0.236111111111111,0.0416666666666667,0.125,0.541666666666667,0.25,0.0833333333333333
"OR",1,1,"f",67,0.164179104477612,0.686567164179104,0.149253731343284,0.522388059701492,0.477611940298507,0.0298507462686567,0.223880597014925,0.522388059701492,0.223880597014925,0.0149253731343284,0.164179104477612,0.82089552238806,0.671641791044776,0.328358208955224,0.0746268656716418,0.582089552238806,0.313432835820896,0.0298507462686567,0.17910447761194,0.373134328358209,0.328358208955224,0.119402985074627
"OR",1,1,"g",47,0.148936170212766,0.702127659574468,0.148936170212766,0.51063829787234,0.48936170212766,0.148936170212766,0.170212765957447,0.404255319148936,0.276595744680851,0.0638297872340425,0.212765957446809,0.723404255319149,0.638297872340426,0.361702127659574,0.0851063829787234,0.638297872340426,0.234042553191489,0.0425531914893617,0.127659574468085,0.468085106382979,0.276595744680851,0.127659574468085
"OR",1,1,"h",9,0.111111111111111,0.777777777777778,0.111111111111111,0.444444444444444,0.555555555555556,0,0,0.555555555555556,0.444444444444444,0,0,1,0.666666666666667,0.333333333333333,0.111111111111111,0.666666666666667,0.222222222222222,0,0.222222222222222,0.222222222222222,0.222222222222222,0.333333333333333
"OR",1,1,"i",1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
"PA",0,0,"a",5,1,0,0,1,0,0.6,0,0.4,0,0.4,0,0.6,1,0,0.6,0,0.2,0.2,0,0.6,0.2,0.2
"PA",0,0,"b",6,1,0,0,1,0,1,0,0,0,0.666666666666667,0,0.333333333333333,1,0,0.833333333333333,0.166666666666667,0,0,0,0.666666666666667,0.166666666666667,0.166666666666667
"PA",0,0,"c",134,0.626865671641791,0.32089552238806,0.0522388059701493,0.791044776119403,0.208955223880597,0.656716417910448,0.126865671641791,0.17910447761194,0.0373134328358209,0.276119402985075,0.291044776119403,0.432835820895522,0.805970149253731,0.194029850746269,0.514925373134328,0.283582089552239,0.17910447761194,0.0223880597014925,0.208955223880597,0.522388059701492,0.23134328358209,0.0373134328358209
"PA",0,0,"d",765,0.311111111111111,0.524183006535948,0.164705882352941,0.679738562091503,0.320261437908497,0.518954248366013,0.184313725490196,0.257516339869281,0.0392156862745098,0.226143790849673,0.249673202614379,0.524183006535948,0.566013071895425,0.433986928104575,0.233986928104575,0.4,0.338562091503268,0.0274509803921569,0.22483660130719,0.41437908496732,0.290196078431373,0.0705882352941176
"PA",0,0,"e",1299,0.23941493456505,0.602001539645881,0.158583525789069,0.678983833718245,0.321016166281755,0.468822170900693,0.186297151655119,0.293302540415704,0.0515781370284834,0.220169361046959,0.234795996920708,0.545034642032333,0.543494996150885,0.456505003849115,0.203233256351039,0.390300230946882,0.370284834488068,0.0361816782140108,0.213240954580447,0.428791377983064,0.283294842186297,0.0746728252501925
"PA",0,0,"f",819,0.213675213675214,0.638583638583639,0.147741147741148,0.656898656898657,0.343101343101343,0.472527472527473,0.157509157509158,0.321123321123321,0.0488400488400488,0.222222222222222,0.213675213675214,0.564102564102564,0.522588522588523,0.477411477411477,0.157509157509158,0.433455433455433,0.36996336996337,0.0390720390720391,0.213675213675214,0.413919413919414,0.286935286935287,0.0854700854700855
"PA",0,0,"g",367,0.166212534059946,0.659400544959128,0.174386920980926,0.640326975476839,0.359673024523161,0.381471389645777,0.198910081743869,0.348773841961853,0.0708446866485014,0.190735694822888,0.228882833787466,0.580381471389646,0.457765667574932,0.542234332425068,0.141689373297003,0.389645776566757,0.416893732970027,0.0517711171662125,0.220708446866485,0.419618528610354,0.275204359673025,0.0844686648501362
"PA",0,0,"h",78,0.153846153846154,0.628205128205128,0.217948717948718,0.58974358974359,0.41025641025641,0.307692307692308,0.166666666666667,0.397435897435897,0.128205128205128,0.141025641025641,0.179487179487179,0.67948717948718,0.435897435897436,0.564102564102564,0.141025641025641,0.384615384615385,0.448717948717949,0.0256410256410256,0.205128205128205,0.41025641025641,0.243589743589744,0.141025641025641
"PA",0,0,"i",5,0.2,0.4,0.4,0.8,0.2,0.2,0,0.6,0.2,0.2,0,0.8,0.6,0.4,0.2,0,0.4,0.4,0.4,0.2,0.2,0.2
"PA",0,1,"a",2,1,0,0,1,0,0.5,0.5,0,0,0,0.5,0.5,1,0,1,0,0,0,0,1,0,0
"PA",0,1,"b",3,1,0,0,1,0,0.666666666666667,0,0.333333333333333,0,0.333333333333333,0,0.666666666666667,1,0,1,0,0,0,0,1,0,0
"PA",0,1,"c",101,0.445544554455446,0.504950495049505,0.0495049504950495,0.653465346534653,0.346534653465347,0.465346534653465,0.188118811881188,0.326732673267327,0.0198019801980198,0.217821782178218,0.277227722772277,0.504950495049505,0.603960396039604,0.396039603960396,0.326732673267327,0.326732673267327,0.326732673267327,0.0198019801980198,0.178217821782178,0.475247524752475,0.247524752475248,0.099009900990099
"PA",0,1,"d",634,0.22397476340694,0.632492113564669,0.143533123028391,0.635646687697161,0.364353312302839,0.354889589905363,0.181388012618297,0.394321766561514,0.0694006309148265,0.140378548895899,0.239747634069401,0.6198738170347,0.477917981072555,0.522082018927445,0.173501577287066,0.421135646687697,0.376971608832808,0.028391167192429,0.186119873817035,0.443217665615142,0.255520504731861,0.115141955835962
"PA",0,1,"e",1175,0.212765957446809,0.645957446808511,0.141276595744681,0.604255319148936,0.395744680851064,0.339574468085106,0.155744680851064,0.436595744680851,0.0680851063829787,0.153191489361702,0.203404255319149,0.643404255319149,0.432340425531915,0.567659574468085,0.174468085106383,0.401702127659574,0.4,0.0238297872340426,0.217872340425532,0.379574468085106,0.302978723404255,0.0995744680851064
"PA",0,1,"f",1016,0.133858267716535,0.729330708661417,0.136811023622047,0.543307086614173,0.456692913385827,0.285433070866142,0.151574803149606,0.469488188976378,0.093503937007874,0.135826771653543,0.184055118110236,0.68011811023622,0.355314960629921,0.644685039370079,0.104330708661417,0.455708661417323,0.40748031496063,0.0324803149606299,0.232283464566929,0.358267716535433,0.300196850393701,0.109251968503937
"PA",0,1,"g",571,0.106830122591944,0.709281961471103,0.183887915936953,0.57092819614711,0.42907180385289,0.239929947460595,0.155866900175131,0.490367775831874,0.113835376532399,0.112084063047285,0.183887915936953,0.704028021015762,0.36077057793345,0.63922942206655,0.0875656742556918,0.430823117338003,0.432574430823117,0.0490367775831874,0.192644483362522,0.352014010507881,0.295971978984238,0.159369527145359
"PA",0,1,"h",161,0.111801242236025,0.670807453416149,0.217391304347826,0.546583850931677,0.453416149068323,0.291925465838509,0.130434782608696,0.453416149068323,0.124223602484472,0.111801242236025,0.180124223602484,0.708074534161491,0.329192546583851,0.670807453416149,0.111801242236025,0.385093167701863,0.440993788819876,0.062111801242236,0.273291925465839,0.372670807453416,0.22360248447205,0.130434782608696
"PA",0,1,"i",14,0,0.642857142857143,0.357142857142857,0.642857142857143,0.357142857142857,0,0.0714285714285714,0.5,0.428571428571429,0,0.0714285714285714,0.928571428571429,0.357142857142857,0.642857142857143,0,0.285714285714286,0.642857142857143,0.0714285714285714,0.285714285714286,0.214285714285714,0.357142857142857,0.142857142857143
"PA",1,0,"a",1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
"PA",1,0,"c",14,0.714285714285714,0.285714285714286,0,0.785714285714286,0.214285714285714,0.571428571428571,0.285714285714286,0.142857142857143,0,0.285714285714286,0.428571428571429,0.285714285714286,0.857142857142857,0.142857142857143,0.642857142857143,0.0714285714285714,0.285714285714286,0,0.285714285714286,0.5,0.142857142857143,0.0714285714285714
"PA",1,0,"d",59,0.288135593220339,0.542372881355932,0.169491525423729,0.711864406779661,0.288135593220339,0.525423728813559,0.203389830508475,0.220338983050847,0.0508474576271186,0.322033898305085,0.288135593220339,0.389830508474576,0.525423728813559,0.474576271186441,0.271186440677966,0.305084745762712,0.372881355932203,0.0508474576271186,0.271186440677966,0.440677966101695,0.23728813559322,0.0508474576271186
"PA",1,0,"e",151,0.28476821192053,0.602649006622517,0.112582781456954,0.615894039735099,0.384105960264901,0.543046357615894,0.178807947019868,0.225165562913907,0.0529801324503311,0.251655629139073,0.264900662251656,0.483443708609272,0.56953642384106,0.43046357615894,0.245033112582781,0.291390728476821,0.410596026490066,0.0529801324503311,0.291390728476821,0.417218543046358,0.198675496688742,0.0927152317880795
"PA",1,0,"f",109,0.146788990825688,0.63302752293578,0.220183486238532,0.55045871559633,0.44954128440367,0.504587155963303,0.220183486238532,0.192660550458716,0.0825688073394495,0.211009174311927,0.376146788990826,0.412844036697248,0.431192660550459,0.568807339449541,0.110091743119266,0.348623853211009,0.467889908256881,0.073394495412844,0.26605504587156,0.339449541284404,0.26605504587156,0.128440366972477
"PA",1,0,"g",46,0.195652173913043,0.521739130434783,0.282608695652174,0.673913043478261,0.326086956521739,0.478260869565217,0.108695652173913,0.304347826086957,0.108695652173913,0.217391304347826,0.173913043478261,0.608695652173913,0.391304347826087,0.608695652173913,0.173913043478261,0.260869565217391,0.478260869565217,0.0869565217391304,0.369565217391304,0.326086956521739,0.217391304347826,0.0869565217391304
"PA",1,0,"h",10,0.3,0.7,0,0.5,0.5,0.4,0.1,0.3,0.2,0.2,0.1,0.7,0.3,0.7,0.3,0.2,0.5,0,0.2,0.3,0.2,0.3
"PA",1,0,"i",1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"PA",1,1,"a",2,1,0,0,1,0,0.5,0,0,0.5,0.5,0,0.5,1,0,0.5,0,0.5,0,0,1,0,0
"PA",1,1,"b",4,1,0,0,0.25,0.75,0.5,0,0.5,0,0,0.5,0.5,1,0,1,0,0,0,0.25,0.75,0,0
"PA",1,1,"c",28,0.357142857142857,0.571428571428571,0.0714285714285714,0.714285714285714,0.285714285714286,0.357142857142857,0.0714285714285714,0.464285714285714,0.107142857142857,0.142857142857143,0.357142857142857,0.5,0.571428571428571,0.428571428571429,0.285714285714286,0.357142857142857,0.357142857142857,0,0.142857142857143,0.5,0.285714285714286,0.0714285714285714
"PA",1,1,"d",184,0.228260869565217,0.641304347826087,0.130434782608696,0.554347826086957,0.445652173913043,0.347826086956522,0.157608695652174,0.423913043478261,0.0706521739130435,0.141304347826087,0.228260869565217,0.630434782608696,0.472826086956522,0.527173913043478,0.201086956521739,0.260869565217391,0.489130434782609,0.0489130434782609,0.277173913043478,0.385869565217391,0.21195652173913,0.125
"PA",1,1,"e",408,0.230392156862745,0.659313725490196,0.110294117647059,0.575980392156863,0.424019607843137,0.306372549019608,0.161764705882353,0.433823529411765,0.0980392156862745,0.137254901960784,0.213235294117647,0.649509803921569,0.441176470588235,0.558823529411765,0.181372549019608,0.362745098039216,0.431372549019608,0.0245098039215686,0.257352941176471,0.343137254901961,0.284313725490196,0.115196078431373
"PA",1,1,"f",429,0.121212121212121,0.734265734265734,0.144522144522145,0.554778554778555,0.445221445221445,0.226107226107226,0.160839160839161,0.473193473193473,0.13986013986014,0.10955710955711,0.163170163170163,0.727272727272727,0.389277389277389,0.610722610722611,0.0909090909090909,0.44988344988345,0.435897435897436,0.0233100233100233,0.214452214452214,0.289044289044289,0.321678321678322,0.174825174825175
"PA",1,1,"g",253,0.0948616600790514,0.703557312252964,0.201581027667984,0.541501976284585,0.458498023715415,0.225296442687747,0.118577075098814,0.462450592885375,0.193675889328063,0.114624505928854,0.142292490118577,0.743083003952569,0.33596837944664,0.66403162055336,0.08300395256917,0.434782608695652,0.454545454545455,0.0276679841897233,0.197628458498024,0.312252964426877,0.312252964426877,0.177865612648221
"PA",1,1,"h",92,0.0543478260869565,0.804347826086957,0.141304347826087,0.5,0.5,0.173913043478261,0.130434782608696,0.5,0.195652173913043,0.0760869565217391,0.16304347826087,0.760869565217391,0.315217391304348,0.684782608695652,0.0543478260869565,0.41304347826087,0.467391304347826,0.0652173913043478,0.217391304347826,0.369565217391304,0.260869565217391,0.152173913043478
"PA",1,1,"i",7,0.142857142857143,0.571428571428571,0.285714285714286,0.857142857142857,0.142857142857143,0.285714285714286,0,0.428571428571429,0.285714285714286,0.142857142857143,0.142857142857143,0.714285714285714,0.428571428571429,0.571428571428571,0.142857142857143,0.428571428571429,0.285714285714286,0.142857142857143,0.428571428571429,0.285714285714286,0.142857142857143,0.142857142857143
"RI",0,0,"c",15,0.733333333333333,0.266666666666667,0,0.733333333333333,0.266666666666667,0.6,0.133333333333333,0.266666666666667,0,0.2,0.2,0.6,0.8,0.2,0.6,0,0.4,0,0.4,0.6,0,0
"RI",0,0,"d",98,0.397959183673469,0.510204081632653,0.0918367346938776,0.73469387755102,0.26530612244898,0.673469387755102,0.153061224489796,0.142857142857143,0.0306122448979592,0.306122448979592,0.244897959183673,0.448979591836735,0.602040816326531,0.397959183673469,0.357142857142857,0.183673469387755,0.408163265306122,0.0510204081632653,0.591836734693878,0.336734693877551,0.0204081632653061,0.0510204081632653
"RI",0,0,"e",145,0.43448275862069,0.43448275862069,0.131034482758621,0.793103448275862,0.206896551724138,0.627586206896552,0.131034482758621,0.23448275862069,0.00689655172413793,0.296551724137931,0.241379310344828,0.462068965517241,0.613793103448276,0.386206896551724,0.427586206896552,0.144827586206897,0.36551724137931,0.0620689655172414,0.544827586206897,0.372413793103448,0.0344827586206897,0.0482758620689655
"RI",0,0,"f",107,0.327102803738318,0.532710280373832,0.14018691588785,0.710280373831776,0.289719626168224,0.663551401869159,0.158878504672897,0.14018691588785,0.0373831775700935,0.355140186915888,0.280373831775701,0.364485981308411,0.467289719626168,0.532710280373832,0.261682242990654,0.224299065420561,0.429906542056075,0.0841121495327103,0.542056074766355,0.317757009345794,0.0747663551401869,0.0654205607476635
"RI",0,0,"g",23,0.304347826086957,0.695652173913043,0,0.782608695652174,0.217391304347826,0.739130434782609,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.608695652173913,0.0434782608695652,0.347826086956522,0.391304347826087,0.608695652173913,0.304347826086957,0.0869565217391304,0.608695652173913,0,0.608695652173913,0.260869565217391,0,0.130434782608696
"RI",0,0,"h",8,0.25,0.625,0.125,0.5,0.5,0.5,0,0.375,0.125,0.25,0,0.75,0.375,0.625,0.25,0,0.625,0.125,0.75,0.25,0,0
"RI",0,1,"a",1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
"RI",0,1,"c",9,0.666666666666667,0.333333333333333,0,1,0,0.555555555555556,0,0.444444444444444,0,0.555555555555556,0,0.444444444444444,0.777777777777778,0.222222222222222,0.666666666666667,0.111111111111111,0.222222222222222,0,0.555555555555556,0.444444444444444,0,0
"RI",0,1,"d",65,0.184615384615385,0.753846153846154,0.0615384615384615,0.676923076923077,0.323076923076923,0.169230769230769,0.2,0.553846153846154,0.0769230769230769,0.0769230769230769,0.246153846153846,0.676923076923077,0.292307692307692,0.707692307692308,0.169230769230769,0.461538461538462,0.323076923076923,0.0461538461538462,0.384615384615385,0.338461538461538,0.0153846153846154,0.261538461538462
"RI",0,1,"e",108,0.287037037037037,0.601851851851852,0.111111111111111,0.805555555555556,0.194444444444444,0.277777777777778,0.12962962962963,0.555555555555556,0.037037037037037,0.138888888888889,0.240740740740741,0.62037037037037,0.37962962962963,0.62037037037037,0.25,0.194444444444444,0.481481481481481,0.0740740740740741,0.416666666666667,0.416666666666667,0.0462962962962963,0.12037037037037
"RI",0,1,"f",92,0.239130434782609,0.619565217391304,0.141304347826087,0.695652173913043,0.304347826086957,0.184782608695652,0.152173913043478,0.521739130434783,0.141304347826087,0.108695652173913,0.195652173913043,0.695652173913043,0.41304347826087,0.58695652173913,0.228260869565217,0.25,0.456521739130435,0.0652173913043478,0.423913043478261,0.391304347826087,0.0108695652173913,0.173913043478261
"RI",0,1,"g",37,0.216216216216216,0.513513513513513,0.27027027027027,0.513513513513513,0.486486486486487,0.297297297297297,0.0810810810810811,0.459459459459459,0.162162162162162,0.162162162162162,0.162162162162162,0.675675675675676,0.297297297297297,0.702702702702703,0.189189189189189,0.216216216216216,0.405405405405405,0.189189189189189,0.432432432432432,0.378378378378378,0.027027027027027,0.162162162162162
"RI",0,1,"h",13,0.307692307692308,0.692307692307692,0,0.846153846153846,0.153846153846154,0.307692307692308,0,0.615384615384615,0.0769230769230769,0.153846153846154,0.153846153846154,0.692307692307692,0.538461538461538,0.461538461538462,0.307692307692308,0.461538461538462,0.230769230769231,0,0.615384615384615,0.307692307692308,0,0.0769230769230769
"RI",1,0,"d",12,0.25,0.5,0.25,0.75,0.25,0.416666666666667,0.0833333333333333,0.416666666666667,0.0833333333333333,0.0833333333333333,0.25,0.666666666666667,0.416666666666667,0.583333333333333,0.25,0.166666666666667,0.5,0.0833333333333333,0.333333333333333,0.416666666666667,0.166666666666667,0.0833333333333333
"RI",1,0,"e",16,0.375,0.625,0,0.9375,0.0625,0.5625,0.125,0.1875,0.125,0.5,0.125,0.375,0.625,0.375,0.3125,0.25,0.4375,0,0.3125,0.4375,0,0.25
